symbol_index,normalized_pam4_symbol,pre_vga_ctle_output_v,adc_analog_input_v,adc_output_code_unsigned,adc_reconstructed_voltage_v,adc_total_conversion_error_v,clipped_low,clipped_high,clipped
6691,3.0,0.013280573566844499,0.0028757949656473243,32,0.003124999999999989,0.00024920503435266455,False,False,False
6717,3.0,0.1932729800510697,0.04185161583789824,38,0.040624999999999994,-0.0012266158378982442,False,False,False
6743,1.0,-0.06254023810271354,-0.013542555295591946,29,-0.015625,-0.0020824447044080537,False,False,False
6768,3.0,0.3048384986426428,0.06601017759659125,42,0.06562499999999999,-0.00038517759659126294,False,False,False
6794,-1.0,-0.05124954624518234,-0.01109765224685425,30,-0.009374999999999994,0.0017226522468542557,False,False,False
6820,1.0,0.08280749368115403,0.017931256677095282,34,0.015625,-0.002306256677095282,False,False,False
6845,1.0,0.015954710170838583,0.003454856445523325,32,0.003124999999999989,-0.000329856445523336,False,False,False
6871,3.0,0.1181740537626694,0.02558958370060585,36,0.02812500000000001,0.002535416299394161,False,False,False
6897,-1.0,-0.13483327108673954,-0.029196995162998646,27,-0.02812500000000001,0.0010719951629986346,False,False,False
6922,3.0,0.2617195100174571,0.05667312827504026,41,0.05937500000000001,0.0027018717249597535,False,False,False
6948,3.0,0.3471631525634562,0.07517522051101115,44,0.078125,0.002949779488988849,False,False,False
6974,-1.0,-0.11721664261867265,-0.025382264480987612,27,-0.02812500000000001,-0.0027427355190123986,False,False,False
6999,1.0,0.05825693033057848,0.012615041520270081,34,0.015625,0.003009958479729919,False,False,False
7025,1.0,0.028374515000126367,0.00614425928062052,32,0.003124999999999989,-0.003019259280620531,False,False,False
7050,-3.0,-0.14592649225197885,-0.03159913761710559,26,-0.03437499999999999,-0.0027758623828944007,False,False,False
7076,3.0,0.3261267821438949,0.0706199738687202,43,0.07187500000000002,0.0012550261312798267,False,False,False
7102,1.0,0.12616155346591043,0.02731920865385612,36,0.02812500000000001,0.0008057913461438915,False,False,False
7127,3.0,0.32922966125644393,0.07129187588303967,43,0.07187500000000002,0.0005831241169603485,False,False,False
7153,-1.0,0.05654913736197564,0.012245233514858503,33,0.009374999999999994,-0.002870233514858508,False,False,False
7179,1.0,0.14038128969429414,0.030398371285845868,36,0.02812500000000001,-0.002273371285845857,False,False,False
7204,-3.0,-0.2506811861719543,-0.05428287336742606,23,-0.053125000000000006,0.0011578733674260516,False,False,False
7230,3.0,0.29336137167000625,0.06352490361336484,42,0.06562499999999999,0.00210009638663515,False,False,False
7256,-1.0,0.02010735425907749,0.004354076114235278,32,0.003124999999999989,-0.0012290761142352887,False,False,False
7281,1.0,0.13361038907190442,0.02893219048990656,36,0.02812500000000001,-0.0008071904899065487,False,False,False
7307,-1.0,-0.2733236693783534,-0.059185910038769746,22,-0.05937500000000001,-0.00018908996123026545,False,False,False
7333,1.0,0.018029026766465464,0.003904032017108251,32,0.003124999999999989,-0.0007790320171082621,False,False,False
7358,-3.0,-0.25282191926386566,-0.05474643086496388,23,-0.053125000000000006,0.0016214308649638715,False,False,False
7384,3.0,0.228086416205668,0.04939016859138946,39,0.046875,-0.0025151685913894634,False,False,False
7409,-3.0,-0.33608831859003796,-0.07277705964650993,20,-0.071875,0.0009020596465099395,False,False,False
7435,-3.0,-0.3275314239652439,-0.07092413707809073,20,-0.071875,-0.0009508629219092679,False,False,False
7461,-3.0,-0.11807834136296266,-0.025568857996565924,27,-0.02812500000000001,-0.002556142003434087,False,False,False
7486,-3.0,-0.2956436377593728,-0.06401910887468379,21,-0.06562500000000002,-0.0016058911253162278,False,False,False
7512,3.0,0.18827773201972933,0.04076993746998858,38,0.040624999999999994,-0.00014493746998858748,False,False,False
7538,-3.0,-0.33823458745556045,-0.07324181586862102,20,-0.071875,0.0013668158686210297,False,False,False
7563,-3.0,-0.2627332303277031,-0.05689264076447508,22,-0.05937500000000001,-0.0024823592355249294,False,False,False
7589,3.0,0.14749446015634296,0.03193866769711085,37,0.03437499999999999,0.0024363323028891368,False,False,False
7615,3.0,0.35703785398088234,0.07731350290375365,44,0.078125,0.0008114970962463525,False,False,False
7640,3.0,0.08347770174827217,0.01807638451932688,34,0.015625,-0.002451384519326881,False,False,False
7666,-1.0,0.04354668215458618,0.00942966270850293,33,0.009374999999999994,-5.46627085029356e-05,False,False,False
7691,1.0,0.12638954089051616,0.027368577386660597,36,0.02812500000000001,0.0007564226133394136,False,False,False
7717,3.0,0.09533430394584592,0.020643830626819598,35,0.021875000000000006,0.0012311693731804074,False,False,False
7743,1.0,0.04162885971530564,0.009014374612086823,33,0.009374999999999994,0.0003606253879131719,False,False,False
7768,3.0,0.14534969096557154,0.03147423621677975,37,0.03437499999999999,0.0029007637832202393,False,False,False
7794,-1.0,0.10138001715076611,0.021952978271004404,35,0.021875000000000006,-7.797827100439886e-05,False,False,False
7820,1.0,0.08724171716531892,0.018891449963035302,35,0.021875000000000006,0.0029835500369647036,False,False,False
7845,1.0,0.1641438001300082,0.03554394030349528,37,0.03437499999999999,-0.0011689403034952917,False,False,False
7871,3.0,0.3791254092008619,0.0820963746513755,45,0.08437499999999998,0.002278625348624483,False,False,False
7897,3.0,0.324903937421461,0.07035517727097963,43,0.07187500000000002,0.0015198227290203897,False,False,False
7922,-3.0,-0.17602528120239938,-0.038116773719193524,25,-0.040624999999999994,-0.0025082262808064706,False,False,False
7948,-3.0,-0.4573222110463139,-0.0990292253257085,16,-0.096875,0.0021542253257084976,False,False,False
7974,3.0,0.22823189337904604,0.04942167043283564,39,0.046875,-0.002546670432835643,False,False,False
7999,-3.0,-0.3106920908156907,-0.06727772306949385,21,-0.06562500000000002,0.001652723069493836,False,False,False
8025,3.0,0.17640253972493522,0.038198465835456094,38,0.040624999999999994,0.0024265341645439004,False,False,False
8050,1.0,0.18765161310491338,0.040634356757750394,38,0.040624999999999994,-9.35675775039918e-06,False,False,False
8076,3.0,0.3814193565528222,0.08259310939050579,45,0.08437499999999998,0.0017818906094941855,False,False,False
8102,-3.0,-0.08102189435640811,-0.017544600368696997,29,-0.015625,0.001919600368696997,False,False,False
8127,-1.0,-0.06275984847803126,-0.013590110049802241,29,-0.015625,-0.002034889950197759,False,False,False
8153,-1.0,-0.02775142586066399,-0.006009334640401041,31,-0.003124999999999989,0.002884334640401052,False,False,False
8179,-3.0,-0.1643155478198214,-0.035581130801273134,26,-0.03437499999999999,0.0012061308012731448,False,False,False
8204,1.0,0.003025705518679908,0.0006551907306077617,32,0.003124999999999989,0.002469809269392227,False,False,False
8230,1.0,0.20942169099823155,0.045348481497336474,39,0.046875,0.0015265185026635264,False,False,False
8256,-3.0,-0.2782776627119784,-0.06025865505365802,22,-0.05937500000000001,0.0008836550536580057,False,False,False
8281,-3.0,-0.09403858606256402,-0.020363253967469325,28,-0.021875000000000006,-0.0015117460325306808,False,False,False
8307,-1.0,0.12614806040835763,0.027316286847295097,36,0.02812500000000001,0.0008087131527049138,False,False,False
8333,1.0,-0.05426221492310042,-0.01175001996075705,30,-0.009374999999999994,0.0023750199607570563,False,False,False
8358,1.0,0.05875491724350595,0.01272287634005004,34,0.015625,0.0029021236599499605,False,False,False
8384,3.0,0.10715603702105421,0.02320372612318474,35,0.021875000000000006,-0.0013287261231847355,False,False,False
8409,3.0,0.27734512125319755,0.06005672115231551,41,0.05937500000000001,-0.0006817211523154967,False,False,False
8435,-1.0,0.006248237085692748,0.0013530024636937005,32,0.003124999999999989,0.0017719975363062884,False,False,False
8461,-3.0,-0.3551526438696664,-0.07690527672890245,19,-0.078125,-0.001219723271097553,False,False,False
8486,-1.0,-0.18724502553927058,-0.040546313687284764,25,-0.040624999999999994,-7.868631271523013e-05,False,False,False
8512,3.0,0.11441452441327232,0.024775489676595396,35,0.021875000000000006,-0.00290048967659539,False,False,False
8538,-1.0,-0.11758940996188298,-0.025462984070662466,27,-0.02812500000000001,-0.0026620159293375446,False,False,False
8563,-3.0,-0.1890254319761881,-0.04093184552010226,25,-0.040624999999999994,0.00030684552010226684,False,False,False
8589,3.0,0.16879103280670074,0.03655025891379905,37,0.03437499999999999,-0.0021752589137990636,False,False,False
8615,-1.0,-0.2099400046792106,-0.04546071790541653,24,-0.046875,-0.0014142820945834689,False,False,False
8640,-3.0,-0.1256279515599265,-0.027203661711010234,27,-0.02812500000000001,-0.0009213382889897773,False,False,False
8666,1.0,-0.04145076687710435,-0.008975810126529097,30,-0.009374999999999994,-0.0003991898734708975,False,False,False
8692,1.0,0.2286592976241651,0.04951422117774308,39,0.046875,-0.0026392211777430813,False,False,False
8717,-1.0,-0.1687011953505318,-0.03653080537868801,26,-0.03437499999999999,0.002155805378688022,False,False,False
8743,1.0,0.29502325991970174,0.06388477134331547,42,0.06562499999999999,0.0017402286566845226,False,False,False
8768,-1.0,0.05486314039491873,0.011880145247732508,33,0.009374999999999994,-0.0025051452477325136,False,False,False
8794,-3.0,-0.31485406378857383,-0.06817896282863037,21,-0.06562500000000002,0.0025539628286303517,False,False,False
8820,-3.0,-0.09052829381569538,-0.01960313011282662,28,-0.021875000000000006,-0.002271869887173386,False,False,False
8845,1.0,0.05301502936288137,0.011479952562142534,33,0.009374999999999994,-0.0021049525621425393,False,False,False
8871,3.0,0.21181189071283024,0.04586605886487542,39,0.046875,0.0010089411351245775,False,False,False
8897,1.0,0.07004737284531934,0.015168161312573014,34,0.015625,0.0004568386874269862,False,False,False
8922,-1.0,-0.05830703946363547,-0.012625892225765023,29,-0.015625,-0.0029991077742349773,False,False,False
8948,3.0,0.26591743369330295,0.05758215285236036,41,0.05937500000000001,0.0017928471476396507,False,False,False
8974,1.0,0.10224657646648394,0.022140624301880484,35,0.021875000000000006,-0.000265624301880478,False,False,False
8999,-3.0,-0.19447407248523096,-0.04211170216308989,25,-0.040624999999999994,0.0014867021630898952,False,False,False
9025,-1.0,-0.06616676872197103,-0.014327849578638877,29,-0.015625,-0.0012971504213611235,False,False,False
9050,1.0,0.09670135792672716,0.020939854509839338,35,0.021875000000000006,0.0009351454901606673,False,False,False
9076,3.0,0.3184871928472638,0.06896568594747304,43,0.07187500000000002,0.002909314052526979,False,False,False
9102,1.0,0.17144229885863443,0.03712436797063809,37,0.03437499999999999,-0.0027493679706381002,False,False,False
9127,-3.0,-0.17110039476376535,-0.03705033155422808,26,-0.03437499999999999,0.00267533155422809,False,False,False
9153,1.0,0.2907050118443584,0.06294969154326135,42,0.06562499999999999,0.0026753084567386343,False,False,False
9179,-3.0,-0.24388182903521116,-0.05281053055594534,23,-0.053125000000000006,-0.0003144694440546658,False,False,False
9204,-1.0,0.0590587893559162,0.012788677254948127,34,0.015625,0.002836322745051873,False,False,False
9230,1.0,0.1775011940483812,0.03843637006123746,38,0.040624999999999994,0.0021886299387625374,False,False,False
9256,1.0,-0.1472944377533444,-0.03189535455128439,26,-0.03437499999999999,-0.002479645448715602,False,False,False
9281,1.0,0.027982213121818172,0.006059309653936541,32,0.003124999999999989,-0.002934309653936552,False,False,False
9307,1.0,-0.036555930582195674,-0.007915875063957035,30,-0.009374999999999994,-0.0014591249360429593,False,False,False
9333,-3.0,-0.3695881578587677,-0.08003116419509063,19,-0.078125,0.001906164195090626,False,False,False
9358,-3.0,-0.2416017731674514,-0.05231680389926929,23,-0.053125000000000006,-0.0008081961007307126,False,False,False
9384,-3.0,-0.39300443199342977,-0.08510175869402076,18,-0.084375,0.0007267586940207516,False,False,False
9409,3.0,0.44921557609041374,0.09727380264933257,47,0.09687499999999999,-0.0003988026493325775,False,False,False
9435,3.0,0.13590368219464072,0.0294287835612769,36,0.02812500000000001,-0.0013037835612768889,False,False,False
9461,-1.0,-0.16570470544468952,-0.035881941039925785,26,-0.03437499999999999,0.0015069410399257965,False,False,False
9486,3.0,0.33831476295400287,0.07325917718917155,43,0.07187500000000002,-0.001384177189171526,False,False,False
9512,1.0,0.25298265133641107,0.05478123602474991,40,0.05312499999999998,-0.0016562360247499297,False,False,False
9538,1.0,0.20405980675942828,0.044187411184919374,39,0.046875,0.0026875888150806257,False,False,False
9563,1.0,0.15044015206476397,0.032576532162673866,37,0.03437499999999999,0.0017984678373261231,False,False,False
9589,-1.0,-0.0643631757143227,-0.013937296891635873,29,-0.015625,-0.0016877031083641272,False,False,False
9615,-3.0,-0.4398561073479653,-0.09524708949909153,16,-0.096875,-0.0016279105009084777,False,False,False
9640,1.0,-0.07274561820276024,-0.0157524433374384,29,-0.015625,0.00012744333743840153,False,False,False
9666,-3.0,-0.3157822422886257,-0.06837995196846201,21,-0.06562500000000002,0.0027549519684619966,False,False,False
9692,-3.0,-0.40653039807122826,-0.08803069131551236,17,-0.09062500000000001,-0.0025943086844876506,False,False,False
9717,1.0,-0.08673841424880356,-0.018782464008006636,28,-0.021875000000000006,-0.00309253599199337,False,False,False
9743,-1.0,-0.04031901639715077,-0.008730739210258983,30,-0.009374999999999994,-0.0006442607897410111,False,False,False
9768,-3.0,-0.27534863023292344,-0.059624398045473315,22,-0.05937500000000001,0.0002493980454733036,False,False,False
9794,-3.0,-0.17527350714161183,-0.03795398345652638,25,-0.040624999999999994,-0.0026710165434736116,False,False,False
9820,1.0,-0.0937702036059494,-0.02030513803492197,28,-0.021875000000000006,-0.001569861965078037,False,False,False
9845,1.0,-0.04124192944252715,-0.008930588160777922,30,-0.009374999999999994,-0.0004444118392220725,False,False,False
9871,1.0,0.01973408171080014,0.004273247126710984,32,0.003124999999999989,-0.0011482471267109948,False,False,False
9897,-3.0,-0.47878085923702873,-0.10367591261868192,15,-0.10312500000000001,0.0005509126186819119,False,False,False
9922,3.0,0.34532500763862384,0.07477718590095785,43,0.07187500000000002,-0.002902185900957824,False,False,False
9948,-1.0,0.016414977946665486,0.0035545235077861746,32,0.003124999999999989,-0.0004295235077861857,False,False,False
9974,-1.0,-0.025344387017155356,-0.005488110903079814,31,-0.003124999999999989,0.002363110903079825,False,False,False
9999,3.0,0.09013802692872802,0.019518621146165593,35,0.021875000000000006,0.002356378853834412,False,False,False
10025,1.0,-0.11177613412910102,-0.024204168757476746,28,-0.021875000000000006,0.0023291687574767406,False,False,False
10050,3.0,0.08760213496517688,0.018969495364398736,35,0.021875000000000006,0.0029055046356012693,False,False,False
10076,1.0,0.09756977174536707,0.021127902117510297,35,0.021875000000000006,0.0007470978824897084,False,False,False
10102,-3.0,-0.08824174616906061,-0.01910799771678901,28,-0.021875000000000006,-0.002767002283210994,False,False,False
10127,1.0,0.1440458074348997,0.031191891356113666,36,0.02812500000000001,-0.0030668913561136546,False,False,False
10153,-3.0,-0.06344710888160342,-0.01373893043009179,29,-0.015625,-0.0018860695699082098,False,False,False
10179,1.0,0.11684427222591315,0.025301630847548218,36,0.02812500000000001,0.0028233691524517934,False,False,False
10204,-3.0,-0.19860287257669276,-0.04300575861761177,25,-0.040624999999999994,0.002380758617611778,False,False,False
10230,1.0,0.1915205748601346,0.04147214743613831,38,0.040624999999999994,-0.0008471474361383124,False,False,False
10256,-1.0,-0.044521150866198206,-0.009640675598942423,30,-0.009374999999999994,0.0002656755989424286,False,False,False
10281,-3.0,-0.38192478271322927,-0.08270255511589483,18,-0.084375,-0.0016724448841051731,False,False,False
10307,1.0,0.010052355827998299,0.0021767519405354804,32,0.003124999999999989,0.0009482480594645085,False,False,False
10333,-3.0,-0.19496395675400433,-0.04221778242436758,25,-0.040624999999999994,0.0015927824243675837,False,False,False
10358,-1.0,-0.19982548029592773,-0.043270503894330486,25,-0.040624999999999994,0.002645503894330492,False,False,False
10384,3.0,0.22018447765481386,0.0476790711761292,39,0.046875,-0.000804071176129198,False,False,False
10409,-1.0,-0.20853729255781034,-0.045156972556115796,24,-0.046875,-0.0017180274438842041,False,False,False
10435,3.0,0.31253038271553857,0.06767578950573355,42,0.06562499999999999,-0.0020507895057335634,False,False,False
10461,-3.0,-0.29909120847624115,-0.06476565091681626,21,-0.06562500000000002,-0.0008593490831837608,False,False,False
10486,3.0,0.41176104560711513,0.08916334343893663,46,0.09062500000000001,0.001461656561063382,False,False,False
10512,3.0,0.40422776436063484,0.08753207561948648,46,0.09062500000000001,0.0030929243805135342,False,False,False
10538,1.0,0.0939575973838851,0.020345716559672336,35,0.021875000000000006,0.0015292834403276695,False,False,False
10563,1.0,0.0646180070128839,0.013992478436454153,34,0.015625,0.0016325215635458468,False,False,False
10589,-1.0,-0.07161593956776655,-0.015507821061528215,29,-0.015625,-0.00011717893847178543,False,False,False
10615,-3.0,-0.3113298656827389,-0.06741582777880045,21,-0.06562500000000002,0.0017908277788004356,False,False,False
10640,-3.0,-0.34582072769329497,-0.07488452985191135,20,-0.071875,0.003009529851911358,False,False,False
10666,-1.0,-0.32959418904835536,-0.07137081126813735,20,-0.071875,-0.0005041887318626426,False,False,False
10692,-1.0,-0.06238344892527513,-0.01350860393612123,29,-0.015625,-0.00211639606387877,False,False,False
10717,-1.0,0.046078095258460766,0.00997781863139698,33,0.009374999999999994,-0.0006028186313969848,False,False,False
10743,-1.0,-0.1414550420104086,-0.030630883194273033,27,-0.02812500000000001,0.0025058831942730217,False,False,False
10768,1.0,0.14325011848401353,0.031019591698447327,36,0.02812500000000001,-0.002894591698447316,False,False,False
10794,-3.0,-0.3469298148243945,-0.07512469321323206,19,-0.078125,-0.0030003067867679367,False,False,False
10820,-1.0,-0.3176341715466202,-0.06878097145832592,20,-0.071875,-0.0030940285416740793,False,False,False
10845,-1.0,-0.1565962474744284,-0.03390958213209354,26,-0.03437499999999999,-0.0004654178679064508,False,False,False
10871,-1.0,-0.17650036631142224,-0.0382196493486161,25,-0.040624999999999994,-0.002405350651383892,False,False,False
10897,-3.0,-0.29218638431284183,-0.06327047012000513,21,-0.06562500000000002,-0.0023545298799948905,False,False,False
10922,3.0,0.3204556711487515,0.06939194313891975,43,0.07187500000000002,0.002483056861080274,False,False,False
10948,1.0,-0.0021406928241043937,-0.0004635487778875467,31,-0.003124999999999989,-0.002661451222112442,False,False,False
10974,1.0,0.0405463169933733,0.008779959216233483,33,0.009374999999999994,0.0005950407837665116,False,False,False
10999,3.0,0.1291408000216076,0.027964339092174356,36,0.02812500000000001,0.0001606609078256549,False,False,False
11025,-1.0,0.05685990676402866,0.012312527979017229,33,0.009374999999999994,-0.002937527979017234,False,False,False
11050,-1.0,-0.20950699054819455,-0.045366952387552235,24,-0.046875,-0.0015080476124477646,False,False,False
11076,-3.0,-0.314731379598941,-0.06815239661346387,21,-0.06562500000000002,0.0025273966134638504,False,False,False
11102,1.0,-0.008127874782668756,-0.0017600219797558121,31,-0.003124999999999989,-0.0013649780202441768,False,False,False
11127,3.0,0.4529160252100352,0.09807510335334799,47,0.09687499999999999,-0.0012001033533479977,False,False,False
11153,-3.0,-0.18423531277570937,-0.03989458605143155,25,-0.040624999999999994,-0.0007304139485684452,False,False,False
11179,-1.0,-0.0738784867453531,-0.015997756360639614,29,-0.015625,0.0003727563606396138,False,False,False
11204,-3.0,-0.3097102804780335,-0.06706512041253451,21,-0.06562500000000002,0.0014401204125344957,False,False,False
11230,-1.0,-0.04648635455641076,-0.010066223701239305,30,-0.009374999999999994,0.0006912237012393109,False,False,False
11256,1.0,-0.057942177165844974,-0.012546884406271481,29,-0.015625,-0.003078115593728519,False,False,False
11281,3.0,0.2769308772020893,0.05996702013520726,41,0.05937500000000001,-0.0005920201352072468,False,False,False
11307,-3.0,0.009059729760687852,0.0019618072295428633,32,0.003124999999999989,0.0011631927704571256,False,False,False
11333,-1.0,0.09218548594657736,0.01996198093829084,35,0.021875000000000006,0.001913019061709164,False,False,False
11358,-3.0,-0.30397495539352537,-0.06582318466922021,21,-0.06562500000000002,0.00019818466922019717,False,False,False
11384,1.0,-0.0378904489828369,-0.008204853644498848,30,-0.009374999999999994,-0.0011701463555011463,False,False,False
11409,1.0,-0.01831646965066582,-0.003966275322725553,31,-0.003124999999999989,0.000841275322725564,False,False,False
11435,1.0,0.19630876451164897,0.04250898907743361,38,0.040624999999999994,-0.0018839890774336177,False,False,False
11461,-3.0,-0.2907684517504973,-0.06296342891399895,21,-0.06562500000000002,-0.002661571086001069,False,False,False
11486,-3.0,-0.3346196857557915,-0.07245903972893236,20,-0.071875,0.0005840397289323673,False,False,False
11512,1.0,0.2080486905009378,0.045051169946892164,39,0.046875,0.001823830053107836,False,False,False
11538,-1.0,-0.008656374352403516,-0.0018744640551933182,31,-0.003124999999999989,-0.0012505359448066707,False,False,False
11563,3.0,0.15132804187024174,0.032768797129227506,37,0.03437499999999999,0.001606202870772483,False,False,False
11589,3.0,0.33050111853521236,0.07156719911534695,43,0.07187500000000002,0.00030780088465307,False,False,False
11615,3.0,0.29915269780554904,0.0647789659067732,42,0.06562499999999999,0.0008460340932267829,False,False,False
11640,-3.0,-0.1594906833494767,-0.034536347540677484,26,-0.03437499999999999,0.00016134754067749502,False,False,False
11666,-1.0,-0.19454275829247664,-0.04212657548898162,25,-0.040624999999999994,0.001501575488981624,False,False,False
11692,-1.0,-0.0036012349037964197,-0.0007798167115542504,31,-0.003124999999999989,-0.0023451832884457385,False,False,False
11717,3.0,0.40218412837599526,0.08708954367260474,45,0.08437499999999998,-0.0027145436726047634,False,False,False
11743,3.0,0.24789926897446393,0.05368047291904757,40,0.05312499999999998,-0.0005554729190475893,False,False,False
11768,3.0,0.2578126004545733,0.05582712032247486,40,0.05312499999999998,-0.0027021203224748824,False,False,False
11794,3.0,0.37503474966849903,0.08121057720971112,44,0.078125,-0.0030855772097111156,False,False,False
11820,-1.0,-0.3315952113141046,-0.07180411557755034,20,-0.071875,-7.088442244965187e-05,False,False,False
11845,1.0,0.25517656706741654,0.055256309769307996,40,0.05312499999999998,-0.002131309769308018,False,False,False
11871,1.0,-0.026074224427841353,-0.00564615097121597,31,-0.003124999999999989,0.0025211509712159807,False,False,False
11897,-3.0,-0.15321350210564694,-0.03317707746633908,26,-0.03437499999999999,-0.0011979225336609112,False,False,False
11922,-3.0,-0.20772296740690854,-0.044980637388242525,24,-0.046875,-0.0018943626117574747,False,False,False
11948,-3.0,-0.3375517167761758,-0.0730939460456741,20,-0.071875,0.001218946045674102,False,False,False
11974,-1.0,-0.3182766027816174,-0.0689200844644081,20,-0.071875,-0.0029549155355918927,False,False,False
11999,-1.0,0.07438178002131537,0.016106740228088706,34,0.015625,-0.0004817402280887055,False,False,False
12025,3.0,0.32183597249524637,0.069690835626006,43,0.07187500000000002,0.0021841643739940186,False,False,False
12050,1.0,0.028611803443485722,0.006195642069728575,32,0.003124999999999989,-0.003070642069728586,False,False,False
12076,-1.0,-0.10638880408420508,-0.0230375883727205,28,-0.021875000000000006,0.001162588372720496,False,False,False
12102,-3.0,-0.19445219545695092,-0.04210696487915598,25,-0.040624999999999994,0.0014819648791559864,False,False,False
12127,-3.0,-0.2995614506902329,-0.06486747785861405,21,-0.06562500000000002,-0.000757522141385969,False,False,False
12153,3.0,0.29643967468096766,0.06419148388243998,42,0.06562499999999999,0.001433516117560013,False,False,False
12179,1.0,0.163476122480114,0.035399360401537225,37,0.03437499999999999,-0.001024360401537236,False,False,False
12204,-1.0,-0.07426719033170417,-0.01608192680788204,29,-0.015625,0.0004569268078820389,False,False,False
12230,1.0,0.10037525433208244,0.021735405449989045,35,0.021875000000000006,0.00013959455001096022,False,False,False
12256,1.0,0.1936072895927695,0.04192400771857636,38,0.040624999999999994,-0.001299007718576363,False,False,False
12281,1.0,0.2569776440295455,0.05564631762810744,40,0.05312499999999998,-0.002521317628107464,False,False,False
12307,1.0,0.018580948909767324,0.004023546051133009,32,0.003124999999999989,-0.0008985460511330198,False,False,False
12333,-1.0,-0.08078588712117063,-0.017493495014283204,29,-0.015625,0.0018684950142832044,False,False,False
12358,1.0,0.041895026769462336,0.0090720108181221,33,0.009374999999999994,0.0003029891818778947,False,False,False
12384,1.0,-0.11314670031677519,-0.024500953178929696,28,-0.021875000000000006,0.002625953178929691,False,False,False
12409,-1.0,0.012158220499352366,0.002632758978916258,32,0.003124999999999989,0.0004922410210837307,False,False,False
12435,-3.0,-0.09562111091051367,-0.020705936229484495,28,-0.021875000000000006,-0.0011690637705155105,False,False,False
12461,1.0,-0.0750866408487991,-0.01625937183010175,29,-0.015625,0.0006343718301017494,False,False,False
12486,1.0,0.0778740245951081,0.01686295601301492,34,0.015625,-0.0012379560130149209,False,False,False
12512,1.0,0.0030653023632841257,0.0006637650896740776,32,0.003124999999999989,0.0024612349103259115,False,False,False
12538,3.0,0.20420530023218397,0.04421891655585686,39,0.046875,0.0026560834441431425,False,False,False
12563,1.0,0.11035648852585944,0.02389675660707099,35,0.021875000000000006,-0.0020217566070709833,False,False,False
12589,3.0,0.14832833059501865,0.03211923523039366,37,0.03437499999999999,0.0022557647696063304,False,False,False
12615,1.0,-0.15229514925349408,-0.032978215986779025,26,-0.03437499999999999,-0.0013967840132209641,False,False,False
12640,-1.0,-0.050765073300973934,-0.010992743761770037,30,-0.009374999999999994,0.0016177437617700425,False,False,False
12666,3.0,0.23135244147458073,0.05009739851476147,40,0.05312499999999998,0.003027601485238507,False,False,False
12692,1.0,0.215149764160479,0.04658884689872065,39,0.046875,0.0002861531012793503,False,False,False
12717,3.0,0.202632736336244,0.0438783912530647,39,0.046875,0.002996608746935303,False,False,False
12743,-1.0,0.03804171297736251,0.008237608572721695,33,0.009374999999999994,0.0011373914272782993,False,False,False
12768,-1.0,0.07022849984298599,0.015207382819491452,34,0.015625,0.0004176171805085477,False,False,False
12794,-1.0,0.02027131892384073,0.0043895812643025625,32,0.003124999999999989,-0.0012645812643025736,False,False,False
12820,3.0,0.2834605809533487,0.06138097180533098,41,0.05937500000000001,-0.002005971805330971,False,False,False
12845,-1.0,-0.02244775526032578,-0.004860869995019853,31,-0.003124999999999989,0.0017358699950198644,False,False,False
12871,1.0,0.21807060741729828,0.04722133060065774,39,0.046875,-0.0003463306006577377,False,False,False
12897,-3.0,-0.2163152732954725,-0.04684122796388772,24,-0.046875,-3.377203611228119e-05,False,False,False
12922,1.0,0.04608526395450804,0.009979370951400274,33,0.009374999999999994,-0.0006043709514002796,False,False,False
12948,3.0,0.26437782557630835,0.05724876384249286,41,0.05937500000000001,0.0021262361575071498,False,False,False
12974,-3.0,-0.056608267243584184,-0.012258037586534615,30,-0.009374999999999994,0.002883037586534621,False,False,False
12999,-1.0,-0.0525735862490897,-0.011384361819930112,30,-0.009374999999999994,0.002009361819930118,False,False,False
13025,-1.0,-0.29857360405490896,-0.06465356809286503,21,-0.06562500000000002,-0.000971431907134987,False,False,False
13050,-1.0,-0.2949461869110436,-0.06386808184047352,21,-0.06562500000000002,-0.0017569181595264993,False,False,False
13076,1.0,0.20813109000347046,0.045069012856564866,39,0.046875,0.0018059871434351338,False,False,False
13102,-3.0,-0.4208386236754396,-0.09112901556731001,17,-0.09062500000000001,0.0005040155673100011,False,False,False
13127,1.0,0.22794547567079304,0.0493596491203283,39,0.046875,-0.0024846491203283014,False,False,False
13153,3.0,0.2831738223295513,0.06131887667046937,41,0.05937500000000001,-0.0019438766704693577,False,False,False
13179,-1.0,-0.1736290542943043,-0.03759789121429539,25,-0.040624999999999994,-0.003027108785704606,False,False,False
13204,1.0,0.07735523987874518,0.0167506176062389,34,0.015625,-0.0011256176062389017,False,False,False
13230,-3.0,-0.4711118774904276,-0.10201526001301608,15,-0.10312500000000001,-0.0011097399869839236,False,False,False
13256,1.0,0.2391320615870093,0.05178200891516052,40,0.05312499999999998,0.0013429910848394566,False,False,False
13281,1.0,0.16068540136240494,0.0347950535393043,37,0.03437499999999999,-0.0004200535393043131,False,False,False
13307,3.0,0.3340383204327013,0.07233315002537938,43,0.07187500000000002,-0.0004581500253793558,False,False,False
13333,3.0,0.298478052464115,0.06463287721062402,42,0.06562499999999999,0.0009921227893759654,False,False,False
13358,-3.0,-0.24927343577377636,-0.05397803702224929,23,-0.053125000000000006,0.0008530370222492867,False,False,False
